flag_SF,target,src_bytes,dst_host_diff_srv_rate,dst_host_same_srv_rate,dst_host_same_src_port_rate,dst_bytes,service_private,service_domain_u,dst_host_serror_rate,srv_serror_rate,srv_diff_host_rate,srv_count,dst_host_count,dst_host_srv_count,dst_host_srv_serror_rate,logged_in,diff_srv_rate,count,service_http,level,serror_rate,dst_host_srv_diff_host_rate,flag_S0,same_srv_rate,dst_host_srv_rerror_rate
False,1,0,0.02,0.19,0.0,0,False,False,0.0,0.0,0.0,4,255,49,0.0,0,1.0,1,True,20,0.0,0.0,False,0.0,0.98
True,0,45,0.0,1.0,0.0,0,False,True,0.0,0.0,0.0,139,45,208,0.0,0,0.0,137,False,21,0.0,0.02,False,1.0,0.0
False,1,0,0.02,0.11,0.0,0,True,False,1.0,1.0,0.0,1,255,34,1.0,0,0.07,118,False,21,1.0,0.0,True,0.07,0.0
True,0,341,0.0,1.0,0.01,3222,False,False,0.0,0.0,0.11,3,187,255,0.0,1,0.0,6,True,21,0.0,0.04,False,1.0,0.0
True,0,330,0.0,1.0,0.0,324,False,False,0.0,0.0,0.0,1,255,230,0.0,1,0.0,2,True,21,0.0,0.02,False,1.0,0.0
False,1,0,0.07,0.07,0.0,0,True,False,0.08,0.0,0.0,88,255,19,0.0,0,1.0,78,False,19,0.0,0.0,False,0.0,1.0
True,0,212,0.0,1.0,0.0,1686,False,False,0.0,0.0,0.0,30,9,255,0.0,1,0.0,1,True,21,0.0,0.0,False,1.0,0.0
True,0,238,0.08,0.7,0.26,2239,False,False,0.0,0.0,0.0,2,40,179,0.0,1,0.0,2,False,21,0.0,0.0,False,1.0,0.0
True,0,8,0.0,1.0,0.01,525,False,False,0.0,0.0,0.0,14,255,61,0.0,1,0.0,1,False,21,0.0,0.01,False,1.0,0.0
True,0,1032,0.0,1.0,0.0,24436,False,False,0.0,0.0,0.0,20,29,255,0.0,1,0.0,31,True,20,0.0,0.09,False,1.0,0.0
False,1,0,0.07,0.03,0.01,0,False,False,1.0,1.0,0.0,9,255,1,1.0,0,0.07,276,False,20,1.0,0.0,True,0.05,0.0
True,1,1,0.0,0.01,1.0,105,False,False,0.0,0.0,0.0,9,48,255,0.0,0,0.0,270,False,8,0.0,0.04,False,1.0,0.0
False,0,0,0.0,1.0,0.05,0,False,False,0.0,0.0,0.0,2,13,255,0.0,0,0.0,1,True,21,0.0,0.2,False,1.0,1.0
True,0,948,0.0,1.0,0.11,671,False,False,0.0,0.0,0.0,1,255,255,0.0,1,0.0,30,True,21,0.0,0.0,False,1.0,0.0
False,1,0,0.83,0.0,0.0,82,True,False,0.01,1.0,0.0,38,255,1,1.0,0,0.05,143,False,21,1.0,0.0,True,0.06,0.0
True,0,8766,0.0,1.0,0.01,9728,False,False,0.0,0.0,0.0,40,255,255,0.0,1,0.0,16,True,21,0.0,0.05,False,1.0,0.0
False,1,0,0.06,0.07,0.0,0,True,False,1.0,1.0,0.0,12,255,19,1.0,0,0.06,31,False,21,1.0,0.0,True,0.02,0.0
False,1,0,0.07,0.07,0.36,0,False,False,0.0,0.0,0.0,3,255,17,0.0,0,0.0,109,False,20,0.0,0.0,False,1.0,1.0
False,1,0,0.09,0.03,0.0,0,True,False,1.0,1.0,0.0,3,255,7,1.0,0,0.0,192,False,21,1.0,0.0,True,0.01,0.0
True,0,516,0.0,1.0,0.05,0,False,False,0.0,0.0,0.0,17,255,255,0.02,1,0.0,5,True,21,0.0,0.01,False,1.0,0.0
False,1,0,0.0,0.01,0.0,0,False,False,1.0,1.0,0.0,38,255,255,1.0,0,0.07,2,True,17,1.0,0.0,True,0.02,0.0
True,0,1032,0.0,1.0,0.11,11593,False,False,0.0,0.03,0.0,34,255,255,0.0,1,0.0,4,True,21,0.0,0.0,False,1.0,0.0
True,0,59,0.01,0.39,0.13,0,False,False,0.0,0.0,0.0,19,255,102,0.0,0,0.0,79,False,20,0.0,0.0,False,1.0,0.0
True,0,318,0.0,1.0,0.12,0,False,False,0.0,0.0,0.0,13,255,196,0.0,1,0.0,1,False,21,0.0,0.0,False,1.0,0.0
False,0,0,0.0,1.0,0.01,0,False,False,0.5,0.04,1.0,1,66,255,0.0,0,0.0,23,True,18,0.5,0.0,True,1.0,0.0
True,0,1032,0.01,0.97,0.11,549,False,False,0.0,0.0,0.0,1,51,247,0.0,1,0.0,9,True,21,0.0,0.05,False,1.0,0.05
False,1,0,0.06,0.03,0.0,0,False,False,1.0,1.0,0.0,39,255,2,1.0,0,0.06,254,False,19,1.0,0.0,True,0.08,0.0
True,0,8,0.05,0.0,0.01,42,False,False,0.0,0.0,0.0,11,255,1,0.0,0,0.0,488,False,17,0.0,0.33,False,1.0,0.0
False,1,0,0.07,0.04,1.0,0,False,False,0.0,0.0,0.0,1,255,11,0.0,0,0.06,24,False,20,0.0,0.0,False,0.08,0.0
True,0,9423,0.0,1.0,0.05,8970,False,False,0.0,0.0,1.0,1,66,7,0.0,1,0.0,1,False,21,0.0,0.02,False,1.0,0.0
False,1,0,0.05,0.02,0.0,0,True,False,1.0,1.0,0.0,14,255,5,1.0,0,0.06,104,False,21,1.0,0.0,True,0.07,0.0
True,1,7,0.0,1.0,0.02,0,False,False,0.0,0.0,0.0,1,103,255,0.0,0,0.0,74,False,11,0.0,0.0,False,1.0,0.0
True,0,146,0.0,1.0,0.03,331,False,False,0.0,0.0,0.0,1,255,254,0.0,1,0.0,8,True,21,0.0,0.03,False,1.0,0.0
True,0,294,0.0,1.0,0.01,11327,False,False,0.0,0.0,0.14,9,68,255,0.0,1,0.0,9,True,21,0.0,0.01,False,1.0,0.0
False,1,0,0.09,0.02,0.0,0,False,False,1.0,1.0,0.0,15,255,6,1.0,0,0.09,263,False,19,1.0,0.0,True,0.03,0.0
False,1,0,0.06,0.02,0.0,0,False,False,1.0,1.0,0.0,13,255,6,1.0,0,0.67,146,False,18,1.0,0.0,True,0.33,0.0
True,0,567,0.0,1.0,0.5,631,False,False,0.0,0.0,0.0,2,66,255,0.0,1,0.0,20,True,21,0.11,0.04,False,1.0,0.0
False,1,0,0.07,0.08,0.0,48,False,False,1.0,1.0,0.0,16,255,21,1.0,0,0.06,33,False,19,1.0,1.0,True,0.0,0.0
True,0,44,0.01,0.97,0.0,0,False,True,0.0,0.0,0.01,2,52,31,0.0,0,0.0,510,False,18,0.0,0.0,False,1.0,0.0
False,1,0,0.08,0.0,0.0,0,True,False,1.0,1.0,0.0,3,255,1,1.0,0,0.06,131,False,21,1.0,0.0,True,0.07,0.0
True,0,6062,0.07,0.08,0.95,0,False,False,0.0,0.0,0.0,17,4,48,0.0,0,0.0,205,False,21,0.0,0.0,False,1.0,0.0
False,1,0,0.0,0.01,0.01,0,False,False,1.0,1.0,1.0,13,255,143,1.0,0,0.05,238,True,18,0.99,0.0,True,0.1,0.0
True,0,49,0.05,0.09,0.01,0,False,False,0.0,0.0,0.0,24,83,22,0.0,0,0.0,1,False,18,0.0,0.49,False,1.0,0.0
True,0,1378,0.0,1.0,0.0,0,False,False,0.0,0.0,0.11,14,15,255,0.0,1,0.0,3,True,21,0.0,0.04,False,1.0,0.0
False,1,0,0.06,0.0,0.0,0,False,False,0.0,0.0,0.0,10,255,1,0.0,0,0.06,270,False,19,0.0,0.0,False,0.05,1.0
False,1,0,0.05,0.09,0.0,0,False,False,1.0,1.0,0.0,1,255,23,1.0,0,0.06,134,False,18,1.0,0.0,True,0.1,0.0
False,1,0,0.08,0.05,0.0,0,True,False,0.0,0.0,0.0,4,255,12,0.0,0,0.96,70,False,21,0.0,0.0,False,0.0,1.0
True,0,210,0.02,0.78,0.5,5224,False,False,0.0,0.0,0.0,2,68,138,0.0,1,0.0,3,True,21,0.0,0.0,False,1.0,0.0
False,1,0,0.0,0.01,0.0,0,False,False,1.0,1.0,0.0,2,255,255,1.0,0,0.06,19,True,19,1.0,0.0,True,0.07,0.0
True,0,237,0.0,1.0,0.0,340,False,False,0.0,0.0,0.18,239,179,255,0.0,1,0.0,1,True,21,0.0,0.0,False,1.0,0.0
True,0,8,0.01,0.97,0.06,0,False,False,0.0,0.0,0.0,4,255,248,0.0,0,0.0,278,False,21,0.0,0.0,False,1.0,0.0
False,1,0,0.0,0.01,0.0,0,False,False,1.0,1.0,1.0,36,255,255,1.0,0,0.06,59,True,19,1.0,0.0,True,0.11,0.0
False,1,0,0.08,0.06,0.0,0,False,False,1.0,1.0,0.0,12,255,15,1.0,0,0.06,215,False,19,1.0,0.0,True,0.05,0.0
True,0,44,0.05,0.79,0.01,111,False,True,0.0,0.0,0.0,20,255,202,0.0,0,0.0,1,False,18,0.0,0.0,False,1.0,0.0
True,0,345,0.02,0.25,0.0,1299,False,False,0.0,0.0,0.0,8,97,7,0.0,1,0.0,1,False,17,0.0,0.02,False,1.0,0.0
True,0,178,0.0,1.0,0.0,354,False,False,0.0,0.0,0.33,10,69,255,0.0,1,0.0,5,True,21,0.0,0.0,False,1.0,0.0
False,1,0,0.07,0.0,0.0,0,False,False,1.0,1.0,0.0,7,255,1,1.0,0,0.07,113,False,18,1.0,0.0,True,0.06,0.0
True,0,1032,0.0,1.0,0.0,391,False,False,0.0,0.0,0.4,1,27,255,0.0,1,0.0,1,True,21,0.0,0.0,False,1.0,0.04
True,0,207,0.0,1.0,0.0,6721,False,False,0.0,0.0,0.0,16,187,255,0.01,1,0.0,11,True,21,0.0,0.04,False,1.0,0.0
True,0,1032,0.0,1.0,0.14,0,False,False,0.0,0.0,0.0,2,234,254,0.0,1,0.0,20,True,21,0.0,0.02,False,1.0,0.0
False,1,0,0.08,0.02,0.0,147,False,False,1.0,1.0,0.0,1,255,4,1.0,0,0.1,61,False,19,0.99,0.0,True,0.28,0.0
False,1,0,0.01,0.13,0.0,0,True,False,1.0,1.0,0.0,13,255,34,1.0,0,0.07,229,False,18,1.0,0.0,True,0.12,0.0
False,1,0,0.06,0.05,0.0,0,False,False,0.08,0.0,0.0,1,255,14,0.0,0,0.0,382,False,18,0.0,0.0,False,1.0,1.0
True,0,44,0.04,0.81,0.0,0,False,True,0.0,0.0,0.02,146,3,143,0.0,0,0.0,264,False,20,0.0,0.06,False,1.0,0.0
True,0,44,0.02,0.72,0.01,0,False,True,0.0,0.0,0.0,166,89,49,0.0,0,0.0,2,False,21,0.0,0.0,False,1.0,0.0
True,0,245,0.01,1.0,0.17,4152,False,False,0.0,0.0,0.0,51,20,255,0.0,1,0.0,18,True,21,0.0,0.02,False,1.0,0.09
True,0,339,0.02,0.45,1.0,752,False,False,0.0,0.0,0.0,4,255,122,0.01,1,0.0,1,False,21,0.0,0.0,False,1.0,0.0
False,1,0,0.06,0.05,0.0,0,True,False,0.0,0.0,0.0,1,255,13,0.0,0,0.0,401,False,18,0.0,0.0,False,0.01,1.0
True,0,43,0.01,0.87,0.62,0,False,True,0.0,0.0,0.0,109,255,223,0.0,0,0.0,213,False,20,0.0,0.0,False,1.0,0.0
True,0,211,0.0,1.0,1.0,13202,False,False,0.0,0.0,0.0,5,255,255,0.0,1,0.0,13,True,21,0.0,0.03,False,1.0,0.0
True,0,36,0.0,1.0,0.96,0,False,True,0.0,0.0,0.67,214,255,91,0.0,0,0.0,1,False,20,0.0,0.0,False,1.0,0.02
True,0,12,0.0,0.01,0.0,0,False,False,0.0,0.0,0.0,202,255,255,0.01,0,0.0,1,False,19,0.0,0.0,False,1.0,0.0
False,1,0,0.09,0.08,0.0,0,True,False,1.0,1.0,0.0,24,255,20,1.0,0,0.06,142,False,21,1.0,0.0,True,0.04,0.0
True,0,238,0.05,0.36,0.04,37,False,False,0.0,0.0,0.0,2,45,95,0.0,1,0.0,1,False,20,0.0,0.0,False,1.0,0.0
False,0,0,0.0,1.0,0.12,0,False,False,0.17,0.0,0.0,4,8,255,0.0,0,0.0,1,True,21,0.5,0.11,False,1.0,0.85
True,0,313,0.09,0.28,0.95,4369,False,False,0.0,0.0,1.0,24,255,57,0.0,1,0.0,1,False,21,0.0,0.0,False,1.0,0.0
True,0,12,0.07,0.0,0.01,0,False,False,0.01,0.0,0.0,3,3,1,0.0,0,0.0,1,False,18,0.0,0.0,False,1.0,0.0
True,0,1342,0.0,1.0,0.0,4488,False,False,0.0,0.0,0.0,1,46,255,0.0,1,0.0,10,True,21,0.0,0.03,False,1.0,0.0
True,0,914,0.09,0.18,0.5,3248,False,False,0.0,0.0,1.0,10,183,47,0.0,1,0.0,2,False,18,0.0,0.0,False,1.0,0.0
True,0,46,0.01,0.98,0.0,0,False,True,0.0,0.0,0.0,137,59,249,0.0,0,0.0,51,False,21,0.0,0.0,False,1.0,0.0
True,0,229,0.0,1.0,0.01,24572,False,False,0.0,0.0,0.11,15,17,255,0.0,1,0.02,4,True,21,0.0,0.0,False,0.99,0.0
False,1,0,0.25,0.0,0.0,0,False,False,0.0,0.0,0.0,10,255,1,0.0,0,0.06,6,False,20,0.0,0.0,False,0.05,1.0
True,0,204,0.0,1.0,0.01,1713,False,False,0.0,0.0,0.0,1,255,185,0.0,1,0.0,5,False,21,0.0,0.0,False,1.0,0.0
True,0,313,0.0,1.0,0.03,304,False,False,0.0,0.0,0.11,12,20,253,0.0,1,0.0,17,True,21,0.0,0.03,False,1.0,0.0
False,1,0,0.09,0.0,0.0,126,True,False,1.0,1.0,0.0,495,255,1,1.0,0,0.05,265,False,19,1.0,0.0,True,0.02,0.0
True,0,8,0.01,1.0,0.0,882,False,False,0.0,0.0,0.07,1,28,255,0.0,1,0.06,8,True,21,0.0,0.0,False,0.18,0.0
True,0,248,0.0,0.01,0.0,0,False,False,0.0,0.0,0.0,8,192,255,0.0,0,0.0,206,False,20,0.0,0.0,False,1.0,0.0
True,0,254,0.01,0.95,0.03,629,False,False,0.0,0.0,0.0,30,255,242,0.0,1,0.01,1,False,21,0.0,0.0,False,1.0,0.0
True,0,290,0.0,1.0,0.0,9146,False,False,0.0,0.0,0.0,17,255,255,0.0,1,0.0,25,True,21,0.0,0.05,False,1.0,0.0
True,0,1858,0.0,1.0,0.0,2718,False,False,0.0,0.0,0.0,15,82,7,0.0,1,0.0,1,False,20,0.0,0.01,False,1.0,0.0
True,1,8,0.0,1.0,0.77,100,False,False,0.0,0.0,1.0,16,1,255,0.0,0,0.0,11,False,15,0.0,0.5,False,1.0,0.0
True,0,347,0.0,1.0,1.0,333,False,False,0.0,0.0,0.0,4,82,255,0.0,1,0.0,7,True,21,0.0,0.0,False,1.0,0.0
False,1,0,0.07,0.07,1.0,0,True,False,0.0,0.0,0.0,2,255,17,0.0,0,0.07,1,False,20,0.0,0.0,False,0.2,1.0
False,1,0,0.07,0.07,0.0,0,True,False,1.0,1.0,0.0,20,255,17,1.0,0,0.6,118,False,21,1.0,0.0,True,0.2,0.0
False,1,0,0.0,0.01,0.0,126,False,False,1.0,1.0,1.0,20,255,255,1.0,0,0.0,249,True,19,1.0,0.0,True,0.01,0.0
True,0,766,0.02,0.96,0.0,0,False,False,0.0,0.0,0.12,27,255,25,0.0,1,0.0,8,True,21,0.0,0.0,False,1.0,0.0
True,0,333,0.0,1.0,0.01,16461,False,False,0.0,0.0,0.0,50,255,255,0.01,1,0.01,4,True,21,0.0,0.0,False,1.0,0.0
True,0,252,0.0,1.0,0.01,2102,False,False,0.0,0.0,0.14,8,63,255,0.0,1,0.0,1,True,21,0.0,0.0,False,1.0,0.0
True,0,297,0.0,1.0,0.03,7695,False,False,0.0,0.0,0.0,8,255,252,0.0,1,0.0,8,True,21,0.0,0.03,False,1.0,0.0
True,0,228,0.0,1.0,0.0,2408,False,False,0.0,0.0,0.0,20,255,1,0.0,1,0.0,15,False,21,0.0,0.0,False,1.0,0.0
True,0,209,0.0,1.0,0.01,0,False,False,0.0,0.0,0.1,13,112,255,0.0,1,0.0,3,True,21,0.0,0.02,False,1.0,0.0
True,0,748,0.0,1.0,0.0,3413,False,False,0.0,0.0,0.0,16,15,255,0.0,1,0.0,9,True,21,0.0,0.02,False,1.0,0.0
True,0,204,0.0,1.0,0.01,597,False,False,0.01,0.0,0.0,20,255,45,0.0,1,0.0,1,False,21,0.0,0.03,False,1.0,0.0
True,0,1383,0.0,1.0,0.01,7980,False,False,0.0,0.0,1.0,35,255,255,0.0,1,0.0,3,True,21,0.0,0.0,False,1.0,0.0
False,1,0,0.07,0.02,0.0,0,True,False,1.0,1.0,0.0,3,255,6,1.0,0,0.07,290,False,20,1.0,0.0,True,0.13,0.0
False,1,0,0.06,0.07,0.0,0,True,False,0.0,0.0,0.0,4,255,19,0.0,0,0.0,177,False,18,0.0,0.0,False,1.0,1.0
False,1,0,1.0,0.0,0.0,72,False,False,1.0,1.0,0.0,1,255,1,1.0,0,0.07,277,False,20,1.0,0.0,True,0.08,0.0
False,1,0,0.0,0.01,0.0,0,False,False,1.0,1.0,0.0,10,255,255,1.0,0,0.06,33,True,18,1.0,0.0,True,0.17,0.0
True,0,18,0.0,1.0,1.0,156,False,False,0.0,0.0,0.0,1,255,26,0.0,0,0.0,1,False,18,0.0,0.0,False,1.0,0.0
True,0,207,0.0,1.0,0.01,316,False,False,0.0,0.0,0.0,6,104,255,0.0,1,0.0,13,True,21,0.0,0.04,False,1.0,0.0
False,1,0,0.05,0.09,0.0,0,False,False,1.0,1.0,0.0,9,255,24,1.0,0,0.06,125,False,18,1.0,0.0,True,0.1,0.0
False,1,0,0.07,0.02,0.0,0,False,False,1.0,1.0,0.0,2,255,5,1.0,0,0.07,125,False,20,1.0,0.0,True,0.02,0.0
True,0,228,0.0,1.0,0.0,6086,False,False,0.0,0.0,1.0,11,255,255,0.0,1,0.0,6,True,21,0.0,0.0,False,1.0,0.0
True,0,1139,0.0,1.0,0.03,0,False,False,0.0,0.0,0.0,1,56,255,0.0,1,0.0,2,True,21,0.0,0.0,False,1.0,0.0
False,1,0,0.01,0.01,0.0,0,False,False,1.0,1.0,0.0,1,255,255,1.0,0,0.05,16,True,19,1.0,0.0,True,0.02,0.0
False,0,0,0.0,1.0,0.14,0,False,False,0.0,0.0,0.0,21,154,29,0.0,0,0.0,1,True,21,0.0,0.16,False,1.0,0.83
False,1,0,0.08,0.02,0.0,129,False,False,1.0,1.0,0.0,4,255,6,1.0,0,0.06,270,False,20,1.0,0.0,True,0.09,0.0
True,0,248,0.0,1.0,0.1,644,False,False,0.0,0.0,0.0,1,55,255,0.0,1,0.0,15,True,21,0.0,0.0,False,1.0,0.0
True,0,213,0.04,0.48,1.0,10669,False,False,0.0,0.0,1.0,8,255,118,0.0,1,0.0,2,False,21,0.0,0.67,False,1.0,0.0
False,1,0,0.05,0.02,0.0,0,True,False,1.0,1.0,0.0,18,255,4,1.0,0,0.05,226,False,18,1.0,0.0,True,0.13,0.0
True,0,321,0.0,1.0,1.0,1958,False,False,0.0,0.0,1.0,2,255,6,0.0,1,0.0,1,False,21,0.0,0.03,False,1.0,0.0
False,1,0,0.0,0.01,0.0,0,False,False,1.0,1.0,0.0,12,255,255,1.0,0,0.06,13,True,18,1.0,0.0,True,0.02,0.0
True,0,1224,0.0,1.0,0.0,0,False,False,0.01,0.0,0.0,1,255,255,0.0,1,0.0,2,True,21,0.0,0.01,False,1.0,0.0
True,0,224,0.0,1.0,0.0,17090,False,False,0.04,0.0,0.0,1,255,255,0.0,1,0.0,4,True,21,0.0,0.0,False,1.0,0.0
False,1,0,1.0,0.06,0.0,0,False,False,1.0,1.0,0.0,9,255,16,1.0,0,0.06,270,False,21,1.0,0.0,True,0.07,0.0
True,0,301,0.0,1.0,0.11,2451,False,False,0.0,0.0,0.0,9,255,245,0.0,1,0.0,13,True,21,0.0,0.07,False,1.0,0.0
False,1,0,0.08,0.04,0.01,0,False,False,1.0,1.0,0.0,13,255,9,1.0,0,1.0,138,False,18,1.0,0.0,True,0.0,0.0
True,0,5,0.01,0.98,0.63,0,False,False,0.0,0.0,0.0,17,255,251,0.0,0,0.0,2,False,19,0.0,0.0,False,1.0,0.0
True,0,43,0.03,0.79,0.12,105,False,True,0.0,0.0,0.0,257,185,107,0.0,0,0.0,304,False,20,0.0,0.0,False,1.0,0.0
False,1,0,0.07,0.03,0.0,0,False,False,0.0,0.0,0.0,8,255,7,0.0,0,0.06,1,False,21,0.0,0.0,False,0.05,1.0
False,1,0,0.07,0.02,0.0,0,False,False,1.0,1.0,0.0,3,255,6,1.0,0,0.0,281,False,20,1.0,0.0,True,0.01,0.0
True,1,210,0.0,1.0,1.0,0,False,False,0.0,0.0,0.0,20,2,255,0.0,0,0.0,372,False,10,0.0,0.0,False,1.0,0.0
False,1,0,0.06,0.07,0.0,0,False,False,0.0,0.0,0.0,2,255,17,0.0,0,0.07,109,False,18,0.0,0.0,False,0.0,1.0
True,0,221,0.0,1.0,0.0,334,False,False,0.79,0.0,0.0,6,255,255,0.0,1,0.0,13,True,21,0.0,0.01,False,1.0,0.0
True,0,92988,0.0,1.0,0.01,0,False,False,0.0,0.0,0.05,1,2,255,0.0,1,0.0,5,True,21,0.0,0.02,False,1.0,0.0
False,1,0,0.06,0.04,0.0,0,True,False,1.0,1.0,0.0,1,255,9,1.0,0,0.07,102,False,21,1.0,0.0,True,0.08,0.0
True,0,45,0.01,0.96,0.01,0,False,True,0.0,0.54,0.01,199,255,246,0.0,0,0.0,131,False,21,0.0,0.0,False,1.0,0.0
True,0,1032,0.0,1.0,0.33,0,False,False,0.0,0.0,0.0,22,255,255,0.0,1,0.0,6,True,21,0.0,0.09,False,1.0,0.05
True,0,18,0.07,0.04,1.0,0,False,False,0.0,0.0,0.0,15,255,9,0.0,0,0.0,1,False,18,0.0,0.0,False,1.0,0.0
False,1,1,0.07,0.02,0.0,0,False,False,1.0,1.0,0.0,5,255,5,1.0,0,0.07,142,False,18,1.0,0.0,True,0.03,0.0
True,0,216,0.04,0.61,0.14,331,False,False,0.0,0.0,0.0,1,108,155,0.0,1,0.0,1,False,20,0.0,0.0,False,1.0,0.0
True,0,7279,0.0,0.01,0.65,78,False,False,0.0,0.0,0.0,1,255,255,0.0,0,0.0,22,False,20,0.0,0.0,False,1.0,0.0
True,0,241,0.0,1.0,0.0,2201,False,False,0.0,0.0,0.0,2,255,255,0.0,1,0.0,14,True,21,0.0,0.01,False,1.0,0.0
False,1,0,0.07,0.03,0.0,0,False,False,1.0,1.0,0.0,9,255,8,1.0,0,0.1,146,False,19,1.0,0.0,True,0.95,0.0
True,0,303,0.0,1.0,0.2,646,False,False,0.0,0.0,0.07,16,255,255,0.0,1,0.0,31,True,21,0.0,0.0,False,1.0,0.0
True,0,378,0.0,1.0,0.0,283,False,False,0.0,0.0,0.0,14,76,255,0.0,1,0.0,1,True,21,0.0,0.03,False,1.0,0.0
False,0,28,0.0,1.0,0.07,2360,False,False,0.01,0.25,0.0,2,11,255,0.0,1,0.0,52,True,12,0.5,0.02,True,1.0,0.0
True,0,46,0.0,1.0,0.0,0,False,True,0.88,0.0,1.0,170,23,153,0.0,0,0.0,293,False,21,0.0,0.0,False,1.0,0.0
True,0,832,0.0,1.0,0.0,30262,False,False,0.0,0.0,0.43,17,2,255,0.0,1,0.0,11,True,21,0.0,0.0,False,1.0,0.0
False,1,0,0.03,0.23,0.0,0,True,False,1.0,1.0,0.0,9,255,50,1.0,0,0.05,27,False,21,1.0,0.0,True,0.08,0.0
True,0,1032,0.0,1.0,0.01,1667,False,False,0.0,0.0,0.11,12,1,255,0.0,1,0.0,2,True,21,0.0,0.0,False,1.0,0.0
True,0,207,0.0,1.0,0.0,363,False,False,0.0,0.0,0.0,5,255,255,0.0,1,0.0,1,True,20,0.0,0.0,False,1.0,0.0
False,1,0,0.0,0.01,0.0,0,False,False,1.0,1.0,1.0,2,255,255,1.0,0,0.06,11,True,18,1.0,0.0,True,0.07,0.0
True,0,8737,0.0,1.0,0.1,3227,False,False,0.0,0.0,0.0,4,216,5,0.0,1,0.0,2,False,18,0.0,0.0,False,1.0,0.0
False,0,0,0.0,1.0,0.0,0,False,False,0.0,0.0,0.0,18,7,255,0.0,0,0.0,1,True,21,0.0,0.0,False,1.0,1.0
False,1,0,0.07,0.04,0.0,0,False,False,1.0,1.0,0.0,1,7,9,1.0,0,0.11,255,False,18,1.0,0.0,True,0.08,0.0
True,0,251,0.0,1.0,0.01,2337,False,False,0.0,0.0,0.0,1,255,255,0.0,1,0.0,10,True,21,0.0,0.0,False,1.0,0.0
False,1,1,0.07,0.04,0.0,0,True,False,1.0,1.0,0.0,1,255,10,1.0,0,0.72,299,False,21,1.0,0.0,True,0.06,0.0
False,1,0,0.07,0.06,0.0,0,False,False,0.24,0.0,0.0,1,255,22,0.0,0,0.53,511,False,19,0.0,0.0,False,0.0,0.0
True,0,1225,0.03,0.44,0.31,8314,False,False,0.0,0.0,0.0,25,159,17,0.0,1,0.0,1,False,21,0.0,0.0,False,1.0,0.0
True,1,8,0.09,0.04,1.0,0,False,False,0.08,0.0,0.0,16,1,10,0.0,0,0.0,4,False,20,0.0,0.5,False,1.0,0.0
True,0,217,0.0,1.0,0.01,332,False,False,0.0,0.0,0.0,7,53,40,0.0,1,0.0,2,False,21,0.0,0.0,False,1.0,0.0
True,0,222,0.0,1.0,0.0,5548,False,False,0.0,0.0,0.0,1,110,255,0.22,1,0.0,1,True,21,0.0,0.02,False,1.0,0.0
True,0,147,0.0,1.0,0.04,1705,False,False,0.0,0.0,0.0,7,255,255,0.0,1,0.0,1,True,21,0.0,0.02,False,1.0,0.0
True,0,9178,0.04,0.23,0.0,0,False,False,0.0,0.0,0.0,7,38,59,0.0,0,0.0,174,False,21,0.0,0.0,False,1.0,0.0
True,0,1183,0.13,0.73,0.82,8314,False,False,0.0,0.0,0.0,1,255,103,0.0,1,0.01,1,False,14,0.0,0.03,False,1.0,0.02
True,0,211,0.0,1.0,0.0,0,False,False,0.0,0.0,0.0,5,84,255,0.0,1,0.0,2,True,21,0.0,0.05,False,1.0,0.0
True,0,1017,0.05,0.59,0.0,0,False,False,0.0,0.0,1.0,5,191,33,0.0,1,0.0,1,False,21,0.0,0.02,False,1.0,0.0
False,0,1154,0.0,1.0,0.25,336,False,False,0.0,0.0,0.0,12,1,255,0.0,1,0.0,15,True,20,0.0,0.0,False,1.0,1.0
False,0,0,0.0,1.0,0.01,0,False,False,0.0,0.0,0.0,13,30,97,0.0,0,0.0,1,True,21,0.0,0.0,False,1.0,1.0
True,0,215,0.0,1.0,0.02,767,False,False,0.0,0.0,0.15,1,255,136,0.0,1,0.0,33,True,21,0.0,0.0,False,1.0,0.0
True,0,244,0.0,1.0,0.01,2241,False,False,0.0,0.0,0.0,4,59,18,0.0,1,0.01,1,False,20,0.0,0.02,False,0.99,0.0
True,0,309,0.0,1.0,0.01,976,False,False,0.01,0.0,0.43,12,119,255,0.0,1,0.0,2,True,21,0.0,0.05,False,1.0,0.0
True,0,237,0.0,1.0,0.03,328,False,False,0.0,0.0,0.13,8,95,255,0.0,1,0.0,10,True,21,0.0,0.07,False,1.0,0.0
True,0,222,0.0,1.0,0.01,22021,False,False,0.0,0.0,1.0,25,255,205,0.0,1,0.0,2,False,21,0.0,0.0,False,1.0,0.0
False,1,0,0.07,0.06,0.0,0,False,False,1.0,1.0,0.0,14,255,16,1.0,0,0.05,108,False,19,1.0,0.0,True,0.09,0.0
True,0,18,0.0,1.0,0.01,282,False,False,0.0,0.0,1.0,1,255,5,0.0,1,0.0,1,False,21,0.0,0.02,False,1.0,0.0
True,0,146,0.0,1.0,0.03,72771,False,False,0.0,0.0,0.0,1,233,255,0.0,1,0.0,26,True,21,0.0,0.0,False,1.0,0.0
False,0,0,0.0,1.0,0.03,129,False,False,0.0,0.0,0.6,13,8,255,0.0,0,0.0,223,True,21,0.0,0.17,False,1.0,0.55
True,1,42,0.06,0.03,0.55,0,False,True,0.0,0.0,0.02,1,2,8,0.0,0,0.0,510,False,15,0.0,0.0,False,1.0,0.0
